event_id,name,clean_description,location_room,start_date_clean,start_time_clean,end_time_clean,duration,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level
3654,From climate change to homelessness: Using housing data on any beat,"Housing data can tell rich stories beyond the ups and downs of the real estate market. Join Zillow Senior Economist Aaron Terrazas and learn how housing data can enrich and inform stories about culture, policy, inequality and much more. Aaron will demonstrate how to use free, online, local and national housing metrics. In this session, you will: - Find out what data is freely available and how to download it in a usable format, down to the ZIP code or neighborhood level. - See how housing data can be used to tell stories about the real human impact of policies and major events affecting your readers. - Learn about mixing housing data with other data sources to give insights into important conversations around topics like childcare costs and job opportunities. ",Sheffield,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Aaron Terrazas, Zillow ",Hands-on,"Mapping, Zillow",Beginner
3655,Mapping in Excel with ArcGIS maps for Office,"Charts and graphs are a great way to start to tell your story, but what happens when you want to go further? With ArcGIS Maps for Office, you can create maps, perform analysis and gain new understanding without ever leaving Excel. Come to this session to learn how you can visualize your data in new ways that will capture your audience’s attention. With this session you will get hands-on experience with ArcGIS Maps for Office and complimentary access to ArcGIS Pro, ArcGIS Online and ArcGIS Maps for Office so you can continue your visualization journey long after you leave the conference. ",Sheffield,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Robby Deming & Chris Vaillancourt, Esri",Hands-on,"Mapping, Esri Story Maps",Intermediate
3656,"One map, no code: The power of Mapbox Studio","Think you need code to make a highly customized data-driven map? We’re here to show you that you don’t. In this session, we’re going to make a choropleth map and show you how to fine-tune the smallest details with Mapbox Studio. *Please note: You must bring your own laptop to participate in this class. This session is good for: All skill levels. No JavaScript knowledge required, but basic computer literacy is necessary. You will also need a Mapbox account. ",Grace,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,TRUE,"Lo Bénichou & Casey Miller, Mapbox",Hands-on,"Mapping, Mapbox",Intermediate
3657,Build a chat bot,"Learn how to build a chat bot from Emily Withrow, who has been writing, designing and building bots in the Quartz Bot Studio for the past year. She'll show you how to plan your bot, write the interaction model in RiveScript, power the bot with Dexter and get it working in Facebook Messenger or other platforms. *Please note: You must bring your own laptop to participate in this class. This session is good for: Anyone. No previous programming experience necessary. ",Grace,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,TRUE,"Emily Withrow, Quartz ",Hands-on,"Programming, Bots",Beginner
3658,"Searchable, interactive data tables in an hour or less","In one hour, learn how to go from a simple Excel/Google spreadsheet to a searchable, interactive data table using the popular jQuery library datatables. This session is good for: Anyone who has been frustrated with trying to put their data online in a usable format.Some basic HTML experience is helpful but not required. ",Northwestern/Ohio St,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Saurabh Datar, The Atlanta Journal-Constitution",Hands-on,"Data viz & design, HTML, JavaScript",Beginner
3659,Stats 1: An introduction,"Statisticians need to really understand their data (and so do you!) before they begin running analyses. As a result, statistical software packages such as PSPP and SPSS have many powerful tools to summarize your data. You're going to love them. We'll take a look at the structure of data in PSPP, do data transformations and run some basic statistical tests. This session is good for: People who have familiarity with Excel and some database software. We've got a *lot* of ground to cover in this hour. ",Northwestern/Ohio St,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Holly Hacker, The Dallas Morning News",Hands-on,"Statistics, PSPP",Beginner
3660,PostgreSQL,"In this session, we’ll cover some lesser-known but incredibly useful features of PostgreSQL, a free, open-source relational database system named 2017 DBMS of the Year by DB-Engines. You’ll learn how to analyze spatial data with PostGIS, automate tasks with triggers, use Python and R in SQL functions, and discover PostgreSQL’s powerful full-text search engine. This session is good for: People who have familiarity with SQL, but beginners are welcome. ",Sheffield,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Anthony DeBarros, Questex ",Hands-on,"Data analysis, SQL",Intermediate
3661,MySQL,"Plenty of data these days comes in large or relational tables that require a good database manager, beyond what Excel and even Access can offer. MySQL is a free, powerful and popular open-source tool, and with it you can transform and analyze almost any data set. In this class, we will introduce you to MySQL and how it works. Please note that we cannot help you install it here. This session is good for: People with some experience working with data in columns and rows and who are familiar with SQL. ",Indiana/Iowa,2018-03-09,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Jack Gillum, The Washington Post",Hands-on,"Data analysis, SQL",Intermediate
3662,Advanced SQL,"If you feel comfortable with the Structured Query Language basics that IRE teaches in its boot camps — SELECT, FROM, WHERE, GROUP BY — but are ready to see what else SQL can do, this session is for you. We will cover more advanced ways of manipulating and questioning data, such as UPDATE queries, joins, writing sub-queries and other neat tricks. We will use SQLite in the class. This session will be most helpful if: You are comfortable with counting and summing in SQL. ",Purdue/Wisconsin,2018-03-09,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Jennifer Peebles, The Atlanta Journal-Constitution",Hands-on,"Data analysis, SQL",Advanced
3663,Beyond 1M rows: Using and joining large datasets in Excel,"The old restriction of 1 million rows in Excel no longer applies. Get and Transform in Office 2016 allows you to connect to large data sources, query them and even merge tables straight from your spreadsheet. We will be looking at visualizing this data in Excel with Pivot Charts. ",Indiana/Iowa,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Joseph Chirilov, Callie Neylan & Leo Zhao, Microsoft",Hands-on,"Data analysis, SQL",Intermediate
3664,Cleaning in SQL,"Spend enough time around databases and inevitably you’ll come across one that has an obnoxious number of variations on city names: New York City. New York. NYC. NY. And yes, even NY City. If you’re not sure how to handle that, this session is for you. Come to “Data cleaning in SQL” if you’ve had an introduction to SQL but want to move past the basics of “WHERE” and “ORDER BY.” We’ll cover how to deal with multiple spellings and misspellings, strange date formats and category codes, as well as a few other tricks and tips for using SQL to clean data. This session will be most useful if: You are familiar with basic SQL statements. ",Northwestern/Ohio St,2018-03-11,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Madi Alexander, Bloomberg Government",Hands-on,"Data cleaning, SQL",Intermediate
3665,Stats in Excel,"You don't need a special statistics program to run simple statistical analysis. In this session, you'll learn how to compute some basic statistics in Excel and figure out what they mean. This session is good for: People who already are comfortable with using functions in Excel. ",Northwestern/Ohio St,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Norm Lewis, University of Florida",Hands-on,"Statistics, Excel",Intermediate
3666,CAR throwback,"Let's party like it's 1998! Jennifer LaFleur, Cheryl Phillips and Aron Pilhofer take us through a time warp and teach data journalism as it was done in the 1990s. Boot up Windows ’98, crank up FoxPro 2.6 and let’s get on Al Gore’s Information Superhighway. Expect classic NICAR datasets, dated references and lame jokes. Along with the history lesson, they will provide some of the same data integrity tips that are vital to data journalism. ",Northwestern/Ohio St,2018-03-09,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Jennifer LaFleur, Investigative Reporting Workshop; Cheryl Phillips, Stanford University; Aron Pilhofer, Temple University",Hands-on,Data analysis,General interest
3667,Finding the story: Immigration,"There are some 320 million people in the U.S., and 43 million of them were born abroad. About 11 million people are undocumented and over 5.1 million children have at least one undocumented parent. 860,000 people have applied for temporary legal status because they were brought to the U.S. without proper documentation as children. Over 500,000 people are waiting for their cases to be heard in immigration courts. Some 270,000 people in the U.S. came as refugees. On any given day, about 40,000 people are in immigration detention. The numbers surrounding immigration can be daunting and hard to track down. In this session, we’ll go through some of the most useful datasets available and talk about some of the data that’s a bit tougher to find. We’ll talk about how to use that data to get leads on local and national stories — and what to do when the government is not providing data about its immigration actions. This session is good for: Anyone. No technical skills are needed for this workshop, though a little bit of comfort with math and some perseverance will help. ",Indiana/Iowa,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Angilee Shah, Public Radio International",Hands-on,"Immigration, Excel",Intermediate
3668,Finding the story: Election administration (Election/Politics Track),"After every federal election, the Election Assistance Commission compiles data from states on how that election was administered and run, including details on voter registration, turnout, voting methods and more. This session will guide attendees on using the data to examine election administration in their states. ",Northwestern/Ohio St,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Derek Willis, ProPublica",Hands-on,Election & politics,Intermediate
3669,Finding the story: Open policing data,"Researchers at Stanford University examined the records from more than 60 million state patrol stops in 20 states between 2011 and 2015. The study found that police stopped black drivers more often than white drivers relative to their share of the driving-age population, but that Hispanic drivers are stopped less often than whites. This workshop will help journalists adapt the data and produce stories from it. While the data analysis by Stanford covers 20 states, researchers say they have found consistent trends that speak to national issues and have released data for 30 states. The project is currently collecting data from county and city jurisdictions and expects to process, normalize and release that data as well. ",Northwestern/Ohio St,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Cheryl Phillips, Stanford University ",Hands-on,"Police, R",Intermediate
3670,Maps made easy,"At DataMade, a civic technology company in Chicago, we love building, thinking about and learning from digital maps. In this session, we’ll share some of our favorite tools for mapping data, giving emphasis to Derek Eder’s Fusion Tables Searchable Map Template. Open source and easy-to-use, the Fusion Tables Template facilitates the creation of a searchable, filterable map from any spreadsheet or shapefile. We will give a step-by-step overview of the template and demonstrate some of its key features: address search, geolocation, the ability to easily add additional search filters, and hover and popover interactivity for point details. Time permitting, we will also introduce Carto and the CartoTemplate, a streamlined, customizable code source — and a close sibling to Fusion Tables. Participants can come prepared with their own mappable data, or they can use data provided by DataMade. *Please note: You must bring your own laptop to participate in this class. This session is good for: Anyone with beginning JavaScript and HTML knowledge and an interest in digital maps. ",Grace,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,TRUE,"Derek Eder & Regina Compton, DataMade",Hands-on,"Mapping, Google Fusion Tables",Beginner
3671,Serverless applications for the newsroom,"Do you love writing code but hate dealing with devops? Do you stress about application reliability? In this session we'll write a simple app, deploy it to AWS Lambda and learn useful design patterns for building and maintaining serverless applications. Before this class, please sign up for an Amazon Web Services account if you don't have one already. Establishing an account is free; your account will be linked to your Amazon shopping account. (Lambda function usage will fall under the free tier for this session.) This session is good for: People with basic programming experience in JavaScript who don't like devops or have trouble convincing their bosses to pay for servers. ",Lincolnshire,2018-03-11,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Aaron Krolik, The New York Times; Jeremy B. Merrill, ProPublica",Hands-on,"Programming, Command line, Node.js",Advanced
3672,Programming recipes: Accessing Amazon's IRS Form 990 public data,"In this class you will run through some useful programming recipes for accessing Amazon's public feed of IRS Form 990 data. The scripts you use will be written in PHP, but the concepts can be generalized to any language. This session is good for: Journalists with some programming experience. ",Lincolnshire,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Michele Tranquilli, Philadelphia Media Network",Hands-on,"Programming, Nonprofits, PHP",Advanced
3673,Creating your first satellite image,"In this hands-on training, you’ll learn how to find, download, combine and turn data captured by satellites into ready-for-publication images. You’ll learn three ways to do this by using point and click tools, command line and Google Earth Engine. This session is good for: Someone who has never worked with satellite imagery before or wants a refresher. ",Great America,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"David Yanofsky, Quartz",Hands-on,Satellite images,Beginner
3674,Animated video for storytelling,"Often complex ideas in a story don't get the attention they deserve because, let’s face it, you are allowed only one lede. Short animated videos are a great way to remedy this. They can bubble up interesting content in an easily shareable form that works on most devices. In this session, learn to create and publish your own animated video from scratch. This session is good for: Beginners new to making videos as well as for people with some experience in video production looking to add animation to their skill set. ",Great America,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Kavya Sukumar, Vox Media",Hands-on,"Animation & illustrations, Adobe Creative Cloud",Beginner
3675,GitHub for journalists (repeat session),"We'll cover Github's basics features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story. Please note: You will need to bring your own laptop to participate in this class. You will also need to have created an account at GitHub.com and install GitHub Desktop prior to the class. This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers. ",Grace,2018-03-09,14:15:00,15:15:00,1,FALSE,FALSE,TRUE,"Kendall Taggart & John Templon, Buzzfeed News ",Hands-on,"GitHub, Work better, GitHub",Intermediate
3676,Security tools for journalists (Security Track),"This hands-on class aims to teach journalists with any knowledge base how to identify their unique threat model and develop a security protocol — regarding secure communication, data storage, and browsing — accordingly. From addressing low-hanging fruit to mitigating sophisticated threats, the tools discussed in this session will introduce journalists to essential concepts in digital security and privacy. This session is good for: Anyone interested in securing their devices. Bring your own laptop and phone to the workshop. This session was planned in collaboration with the Freedom of the Press Foundation. ",Grace,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,TRUE,"J.M. Porup, CSO",Hands-on,Security,Beginner
3677,Securing your devices for border crossings (Security Track),"New or increased threats face journalists crossing borders into the United States and internationally, particularly for their devices and the information they can access. This session aims to introduce participants to fundamental threat modeling, security hygiene, and ways to protect devices and data. Key topics include intrusion detection, securing communications and data encryption. This workshop will help attendees to understand digital security threats and methods to guard your devices and data. This is session is good for: Anyone interested in securing their devices. Bring your own phone and laptop. This session was planned in collaboration with the Freedom of the Press Foundation. ",Grace,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,TRUE,"Saleem Kahn, INVSTG8.NET",Hands-on,Security,Beginner
3678,Intro to D3 (Hosted by the Society for News Design) (Design Track),"We’ll cover the basics of getting started with D3, even if you’ve never used it before. Then we’ll take several real datasets and use them to create a few basic charts. This session is good for: Anyone interested in D3 and design. ",Lincolnshire,2018-03-09,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Darla Cameron & John Muyskens, The Washington Post",Hands-on,"Data viz & design, JavaScript, D3",Advanced
3679,Intermediate D3 (Hosted by the Society for News Design) (Design Track),"We will build on D3.js basics by exploring more complex chart forms, covering functions for fetching and manipulating data, and introducing transitions and interaction. We will write working code together and break down how some of our favorite examples of D3 charts work. This session is good for: People who have some experience with D3. ",Lincolnshire,2018-03-09,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Denise Lu, The New York Times; John Muyskens, The Washington Post",Hands-on,"Data viz & design, JavaScript, D3",Advanced
3680,Finding your target in the money laundering capital of the world,"David Cameron pledged to break the wall of corporate secrecy when he was British prime minister, and two key datasets were released in late 2017: - The PSC register unmasks the true owners of companies registered in the UK. It has thousands of Americans and overseas nationals - Land ownership property data in the U.K. has been made available — owning property here is favored method to launder money by corrupt individuals the world over. As a result, the assets and cash of corrupt individuals may be hiding in plain sight. In this class, we will follow three prominent individuals, including a U.S. president, through the newly available datasets to show how and why you should turn to the U.K. and her territories to investigate your target. This class is good for: People who need to investigate targets overseas. ",Lincolnshire,2018-03-11,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Leila Haddou, The Times",Hands-on,"Business, Election & politics",Intermediate
3681,What the worst user interface ever can teach you about design (Hosted by the Society for News Design) (Design Track),"You understand the data. You've wrangled the map. You know what the story is. Where does information design come into that process? Design is logic, but like anything else, if no one explains it to you it can be a complete mystery. Just like learning a few key words when you travel to another country, there are a few design principles that can help you think about how to present your data or how to tighten your design for your reader. In this reprise of her popular talk from NICAR17, Sarah Slobin from Quartz will look at the worst design ever and share some ways to look at a user interface. Once you know them these ways of LOOKING, you'll never be able to unsee them. *Please note: You must bring your own laptop to participate in this class. ",Grace,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,TRUE,"Sarah Slobin, Quartz",Hands-on,Data viz & design,Intermediate
3682,User testing: Gathering insight to make better stories (Hosted by the Society for News Design) (Design Track),"Is your story clear? Do people see that search field? Does that button work the way you think it does? Find out how to answer these questions by talking to a few outside people. It’s easy, it’s cheap and it works. Bonus: Bring a project you’re working on and learn how to test it. *Please note: You must bring your own laptop to participate in this class. ",Grace,2018-03-09,15:30:00,16:30:00,1,FALSE,FALSE,TRUE,"Clarisa Diaz, WNYC - New York Public Radio ",Hands-on,"Data viz & design, R",Intermediate
3683,Conversation: Recycle dataviz: Invest time in elements you can reuse or update quickly,"Ideas for maps, charts and databases that you can build once but use often: school test scores, unemployment rates, building permits, highway deaths, public salaries, calculators showing the effect of tax bill proposals, etc. These can be daily stories you have to write every year, a recurring topic you want to highlight or a standalone accountability page. This discussion is open to all skill levels and job descriptions, especially ""lonely coders"" who feel like it’s tough to find time for this kind of work. Let's come up with ideas that have a long-term life rather than disappearing once the story is done. ",Halsted,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Rachel Alexander, The Spokesman-Review; Jayme Fraser, Malheur Enterprise, Kai Teoh, The Spokesman-Review",Commons,Data viz & design,Intermediate
3684,Conversation: Learn from my fail,"Come talk about times when you fell short in any phase of a project: Did you overlook something when planning? Use the wrong dataset? Analyze it incorrectly? Visualize it terribly? Or did you do everything correctly up until publication, and then fell flat when promoting it or dealing with your audience’s reception? Or maybe you've got a touch of impostor syndrome. We all fail from time to time, so we might as well learn something from it. ",Halsted,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Saurabh Datar, The Atlanta Journal-Constitution; Brent Jones, St. Louis Public Radio; Maggie Lee, independent journalist",Commons,Work better,Beginner
3685,Conversation: Data blitz,"Like lightning talks, but for data. Five presenters will guide you through their favorite underappreciated datasets. ",Halsted,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Jeremy Singer-Vine, BuzzFeed News",Commons,Story ideas,General interest
3686,"Conversation: More bibles, fewer priests: Tools for running self-managing teams","A lot of managers see themselves at the center of the team’s universe — the linchpin, making the decisions every day. And that’s a great way to burn out, stifle the growth of your teammates and totally avoid thinking about the important stuff, like the future. So, forget that! Let’s talk about the tools and techniques you can use to make yourself non-essential. (This session is also good for non-managers who have bosses that are making poor choices.) ",Halsted,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Brian Boyer, Spirited Media",Commons,Work better,Intermediate
3687,Conversation: Journalism residency fellowships,"Imagine taking time off from the newsroom to spend a fully paid academic year at a university. While you're there, you join your cohort of other journalists in auditing college classes, meeting with news industry leaders and learning from each other. The opportunities that arise from access to a university and time out of the news cycle can transform the way you approach your work and the journalism industry. This session is geared toward journalists who are wondering whether a fellowship is right for them right now, what the application process is like and what kinds of experiences fellowships offer. Journalists who have done residency fellowships are encouraged to join and share their experiences. ",Halsted,2018-03-09,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Tyler Dukes, WRAL-Raleigh; Soo Oh,  JSK Journalism Fellowships; James Thomas, The New York Times ",Commons,Career,General interest
3688,Conversation: Collaboratives and cooperatives,"If you want to go fast, go alone. If you want to go far, go together. If we work together, we can save money and take on more ambitious projects, but cooperation with competitors is hard. In this conversation, we will share experiences of folks who have attempted to build cooperative data efforts amongst organizations — what has worked and what hasn't. ",Halsted,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Forest Gregg, DataMade; Mago Torres, independent journalist",Commons,Collaboration,General interest
3689,Conversation: Meet the authors,"Join Alberto Cairo, Anthony DeBarros and Hadley Wickham for an informal author meet and greet. ",Halsted,2018-03-09,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,,Commons,NA,NA
3690,Conversation: Bootstrapping a small team,"Starting from scratch. We'll cover how to find talent, integrate with the newsroom and our open source approach to team policies, mission, and workflow. ",Halsted,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Lily Mihalik & Jon McClure, POLITICO",Commons,Work better,General interest
3691,Conversation: Civic tech and data journalism: Better together,"How can data journalists benefit from becoming involved in the civic tech community? How does the civic tech community benefit from data journalists’ involvement? Join this session, led by organizers of Chi Hack Night (a weekly civic tech event in Chicago), to discuss what the two communities each bring to the table and what their collaboration, from data analysis and visualization to FOIA and collective impact, can achieve. ",Halsted,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Derek Eder, DataMade; Katie O'Shea, ChiHackNight",Commons,Collaboration,Beginner
3692,Conversation: How the internet works,"In this session, we’ll talk a little about the physical infrastructure of the internet (and how it differs from the web) and how information is transmitted from one machine to another. There will be an optional component where you can run commands from your computer that help illustrate these points, but you’ll also just be able to follow the presentation! Note: This session will be a useful precursor to the ""Python: Let’s Scrape a Website"" hands-on sessions. ",Halsted,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Melissa Lewis, The Oregonian/OregonLive ",Commons,"Programming, HTML, CSS",Beginner
3693,Uncovering environmental hazards faced by urban children,"Decaying, pollution-choked schools, old homes with lead paint, toxic soil left behind by shuttered factories and even urban heat islands — all environmental dangers faced by children. This panel will show how to uncover these lurking dangers in your own communities by analyzing often-overlooked data sources and, when data is lacking, doing your own testing. ",Grand Ballroom I,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Molly Peterson, independent journalist;  Dylan Purcell, The Philadelphia Inquirer (moderator); Chris Zubak-Skees, The Center for Public Integrity",Panel,Environment,General interest
3694,The offshore world: Doing investigations from big data leaks,"This session will focus on the tools and methodologies that have evolved in big data projects, especially from the Panama Papers to the Paradise Papers. The speakers will discuss the challenges in file formats and number of sources, approaches to data analysis and visualization and scraping Securities and Exchange Commission files as a part of the process. The session also will include a presentation of two investigations into the offshore business connections with environmental topics and the insurance industry. ",Grand Ballroom II,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Helena Bengtsson, Sveriges Television; Emilia Díaz-Struck, The International Consortium of Investigative Journalists; Brant Houston, University of Illinois (moderator); Fabiola Torres; Ojo Publica ",Panel,"Business, Election & politics",General interest
3695,OpenElections (Election/Politics Track),"We’re working on turning election results into data, and you can join us. Whether you have scraping skills, can parse PDFs or help find the official sources of election results in a state, you can help OpenElections make more election results data available to journalists and researchers. We’ll have prizes for contributors, too! ",Belmont,2018-03-11,09:00:00,12:30:00,3.5,FALSE,FALSE,FALSE,"Serdar Tumgoren, The Associated Press; Derek Willis, ProPublica",Panel,Election & politics,Advanced
3696,How to responsibly report on sexual misconduct,"For decades, sexual misconduct was a subject shrouded in secrecy, marred with stigma and often shrugged off as a personal matter. But the national discourse around sexual misconduct following the revelations of the Harvey Weinstein scandal has brought new attention to the subject. As more women and men step forward to share their stories, how can reporters find responsible ways to report on sexual harassment, assault and misconduct? What are the best ways to verify claims and ensure that stories are fair? How can reporters contextualize sexual harassment in numerical ways when data is scarce or hidden behind NDA agreements and cabinets of HR departments? From creating one's own datasets to triangulating people’s accounts, panelists will discuss approaches to uncover, enumerate and recount stories of sexual harassment and assault. ",Grand Ballroom II,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Ellen Gabler, The New York Times (moderator); Jason Hancock, The Kansas City Star; Lam Thuy Vo, BuzzFeed News; Bernice Yeung, Reveal from The Center for Investigative Reporting  ",Panel,Sexual harassment,General interest
3697,Using OpenCorporates to investigate companies,"OpenCorporates is the largest open database of companies in the world, enabling simple, powerful searching of over 137 million companies (and counting). Their data is core infrastructure for journalists, alongside NGOs, governments and businesses working to uncover company information. In this session, they'll be opening up their knowledge and presenting tips and tricks to allow you to make the most of your investigations. ",Clark,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Mollie Hanley, OpenCorporates",Demo,Business,General interest
3698,"So, you want to cover health care? Here’s how. Follow the people, the money, the data.","In this session, we’ll unravel the mystery behind tackling one of the toughest, fastest-moving beats, especially given the turmoil in Washington. After all, health care impacts everyone, from cradle to grave. Learn how to investigate stories from all sides, from approaching sensitive topics with patients to digging into documents and data and wading through medical jargon. What happens if there is no data? We’ll get to that, too. ",Grand Ballroom I,2018-03-11,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Elizabeth Lucas, Kaiser Health News; Nina Martin, ProPublica; Kristen Schorsch, Crain's Chicago Business(moderator)",Panel,Health,General interest
3699,Github for journalists,"We'll cover Github's basics features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story. Please note: You will need to bring your own laptop to participate in this class. You will also need to have created an account at GitHub.com and install GitHub Desktop prior to the class. This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers. ",Grace,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,TRUE,"Max Harlow, Financial Times",Hands-on,"GitHub, Work better",Intermediate
3700,Google Sheets: Scraping without coding (repeat session),"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! *Please note: You must bring your own laptop to participate in this class. You also need to have a Google account. This session is good for: Beginners who want to start using data for their stories. ",Grace,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,TRUE,"Samantha Sunne, independent journalist",Hands-on,"Web scraping, Google Sheets",Beginner
3701,Unleash the data: Tools and tricks for taming PDFs (repeat session),This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document. ,Michigan/Michigan St,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Kevin Crowe, Milwaukee Journal Sentinel ",Hands-on,PDFs,Beginner
3702,Excel 3: Pivot tables (repeat session),"A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. This session is good for: Anyone familiar with formulas, sorting and filtering in Excel or another spreadsheet program. ",Northwestern/Ohio St,2018-03-11,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Megan Luther, Raycom Media ",Hands-on,"Data analysis, Excel",Beginner
3703,R: Statistics (repeat session),"Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for statistical significance tests, cross-tabulations and linear regression. This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful. ",Sheffield,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Jeff Larson, ProPublica",Hands-on,"Statistics, Programming, R",Advanced
3704,Stats 2: Linear regression (repeat session),"Go beyond counting and sorting. Learn how (and when) to measure relationships, level playing fields and make predictions. This session is good for: People who took “Stats 1: An introduction” and want to know how to apply what they learned, or are comfortable with summary statistics and PSPP or SPSS and new to stats. Familiarity with spreadsheets and database managers is recommended. ",Michigan/Michigan St,2018-03-09,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Ryan McNeill, Reuters ",Hands-on,"Statistics, PSPP",Advanced
3705,Stats 3: Logistic regression (in PSPP),"Linear regression helps you find relationships between two or more variables, but when an outcome has only two possibilities, you need a different tool. That, my friends, is where logistic regression comes in. This session will be taught in PSPP and is good for: People who took “Stats: An introduction” or are comfortable with summary statistics and PSPP or SPSS. Familiarity with spreadsheets and database managers is recommended. ",Northwestern/Ohio St,2018-03-08,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"John Perry, The Atlanta Journal-Constitution",Hands-on,"Statistics, PSPP",Advanced
3706,Python 1: The fundamentals (repeat session),An introduction to the Python programming language for absolute beginners. This class will cover basic fundamentals and syntax to prepare you for more advanced classes with a focus on data processing and analysis. This session is good for: People who are comfortable working with data in spreadsheets or database managers and want to make the leap to programming. ,Purdue/Wisconsin,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Michelle Minkoff, The Associated Press ",Hands-on,"Programming, Python",Intermediate
3707,Python 2: Intro to data analysis using Pandas (repeat session),"Imagine rolling Excel and MySQL into one tool that also allows you to track your code and share it. That’s Pandas in a nutshell. There’s a lot more you can do with it, of course, but this will be a good start. We’ll learn how to slice and dice our data and extract basic stats. Specifically, we’ll cover loading the data, filtering, sorting, joining and grouping data. This class is good for: People who are comfortable with Excel and are familiar with the basics of SQL and Python. ",Sheffield,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Lorena Mesa, Python Software Foundation",Hands-on,"Programming, Data analysis, Python",Intermediate
